indicatorId,geoUnit,year,type,subtype,value
LR.AG15T99,IND,2010,Source,Data sources,"UIS based on HS - National Sample Survey: ILO Harmonized Microdata, https://ilostat.ilo.org/. Respondents aged 15 years and above were asked their highest educational level and classified as literate or not based on their response. Those reporting Not literate were coded as not literate, while those reporting Literate without formal schooling (EGS/NFEC/AEC, TLC, others) or any level of formal schooling (below primary, primary, middle, secondary, higher secondary, diploma/certificate, graduate, postgraduate and above) were coded as literate."
LR.AG15T99,IND,2011,Data Status,Data reporting,"Literacy definition:
Literate persons are those aged 7 and above who can both read and write with understanding in any language."
LR.AG15T99,IND,2011,Source,Data sources,Source: Population Census
LR.AG15T99,IND,2012,Source,Data sources,"UIS based on HS - National Sample Survey: ILO Harmonized Microdata, https://ilostat.ilo.org/. Respondents aged 15 years and above were asked their highest educational level and classified as literate or not based on their response. Those reporting Not literate were coded as not literate, while those reporting Literate without formal schooling (EGS/NFEC/AEC, TLC, others) or any level of formal schooling (below primary, primary, middle, secondary, higher secondary, diploma/certificate, graduate, postgraduate and above) were coded as literate."
LR.AG15T99,IND,2018,Source,Data sources,"UIS based on LFS - Periodic Labour Force Survey: ILO Harmonized Microdata, https://ilostat.ilo.org/. Respondents aged 15 years and above were asked their highest educational level and classified as literate or not based on their response. Those reporting Not literate were coded as not literate, while those reporting Literate without formal schooling (EGS/NFEC/AEC, TLC, others) or any level of formal schooling (below primary, primary, middle, secondary, higher secondary, diploma/certificate, graduate, postgraduate and above) were coded as literate."
LR.AG15T99,IND,2019,Source,Data sources,"UIS based on LFS - Periodic Labour Force Survey: ILO Harmonized Microdata, https://ilostat.ilo.org/. Respondents aged 15 years and above were asked their highest educational level and classified as literate or not based on their response. Those reporting Not literate were coded as not literate, while those reporting Literate without formal schooling (EGS/NFEC/AEC, TLC, others) or any level of formal schooling (below primary, primary, middle, secondary, higher secondary, diploma/certificate, graduate, postgraduate and above) were coded as literate."
LR.AG15T99,IND,2020,Source,Data sources,"UIS based on LFS - Periodic Labour Force Survey: ILO Harmonized Microdata, https://ilostat.ilo.org/. Respondents aged 15 years and above were asked their highest educational level and classified as literate or not based on their response. Those reporting Not literate were coded as not literate, while those reporting Literate without formal schooling (EGS/NFEC/AEC, TLC, others) or any level of formal schooling (below primary, primary, middle, secondary, higher secondary, diploma/certificate, graduate, postgraduate and above) were coded as literate."
LR.AG15T99,IND,2021,Source,Data sources,"UIS based on LFS - Periodic Labour Force Survey: ILO Harmonized Microdata, https://ilostat.ilo.org/. Respondents aged 15 years and above were asked their highest educational level and classified as literate or not based on their response. Those reporting Not literate were coded as not literate, while those reporting Literate without formal schooling (EGS/NFEC/AEC, TLC, others) or any level of formal schooling (below primary, primary, middle, secondary, higher secondary, diploma/certificate, graduate, postgraduate and above) were coded as literate."
LR.AG15T99,IND,2022,Data Status,Data reporting,"Literacy definition:
A person who can both read and write a simple message in at least one language with understanding was considered literate"
LR.AG15T99,IND,2022,Source,Data sources,Source: PFLS 2021-2022
LR.AG15T99,IND,2023,Data Status,Data reporting,"Literacy definition:
A person who can both read and write a simple message with understanding in at least one language is to be considered literate. Those who are not able to do so, are to be considered not literate."
LR.AG15T99,IND,2023,Source,Data sources,Source: Comprehensive Annual Modular Survey (CAMS) 79th Round
LR.AG15T99,IND,2024,Source,Data sources,"UIS based on LFS - Periodic Labour Force Survey: ILO Harmonized Microdata, https://ilostat.ilo.org/. Respondents aged 15 years and above were asked their highest educational level and classified as literate or not based on their response. Those reporting Not literate were coded as not literate, while those reporting Literate without formal schooling (EGS/NFEC/AEC, TLC, others) or any level of formal schooling (below primary, primary, middle, secondary, higher secondary, diploma/certificate, graduate, postgraduate and above) were coded as literate."
LR.AG15T99,IRN,2002,Data Status,Data reporting,"Literacy definition:
Literate is an individual who can read and write a simple sentences in Farsi or any other language."
LR.AG15T99,IRN,2002,Source,Data sources,Source: Labour Force Survey
LR.AG15T99,IRN,2005,Data Status,Data reporting,"Literacy definition:
Literate persons are those who can read and write a text in Farsi (Persian) or in any other language, whether or not they had an educational certificate, and all students including those in the first year of elementary school or in a"
LR.AG15T99,IRN,2005,Source,Data sources,Source: Labour Force Survey
LR.AG15T99,IRN,2006,Data Status,Data reporting,"Literacy definition:
Literate persons are those who can read and write a simple text in Farsi or any other language, whether or not they had an educational certificate."
LR.AG15T99,IRN,2006,Source,Data sources,Source: Labour Force Survey
LR.AG15T99,IRN,2008,Data Status,Data reporting,"Literacy definition:
Literate persons are those who can read and write a simple text in Farsi or any other language, whether or not they have an educational certificate. All students including those in the first year of primary school or in literacy class"
LR.AG15T99,IRN,2008,Source,Data sources,Source: Labour Force Survey
LR.AG15T99,IRN,2009,Source,Data sources,"UIS based on LFS - Labour Force Survey: ILO Harmonized Microdata, https://ilostat.ilo.org/. Respondents aged 6 years and above were asked to self-assess their literacy status, with the response options Literate or Illiterate."
LR.AG15T99,IRN,2010,Source,Data sources,"UIS based on LFS - Labour Force Survey: ILO Harmonized Microdata, https://ilostat.ilo.org/. Respondents aged 6 years and above were asked to self-assess their literacy status, with the response options Literate or Illiterate."
LR.AG15T99,IRN,2011,Data Status,Data reporting,"Literacy definition:
Literate is an individual who can read and write simple Farsi text whether or not he has an official certificate of education.
Illiterate is an individual who is not literate. An individual who can read but is not able to write is con"
LR.AG15T99,IRN,2011,Source,Data sources,Source: IPUMS data
LR.AG15T99,IRN,2012,Data Status,Data reporting,"Literacy definition:
Can you read and write a simple text in Persian (Farsi) or another language?"
LR.AG15T99,IRN,2012,Source,Data sources,Source: Labour Force Survey
LR.AG15T99,IRN,2013,Data Status,Data reporting,"Literacy definition:
Can you read and write a simple text in Persian (Farsi) or another language?"
LR.AG15T99,IRN,2013,Source,Data sources,Source: Labour Force Survey
LR.AG15T99,IRN,2014,Data Status,Data reporting,"Literacy definition:
Can you read and write a simple Persian (Farsi) or other languages text?"
LR.AG15T99,IRN,2014,Source,Data sources,Source: Labour Force Survey
LR.AG15T99,IRN,2015,Source,Data sources,"UIS based on LFS - Labour Force Survey: ILO Harmonized Microdata, https://ilostat.ilo.org/. Respondents aged 6 years and above were asked to self-assess their literacy status, with the response options Literate or Illiterate."
LR.AG15T99,IRN,2016,Data Status,Data reporting,"Literacy definition:
Can you read and write a simple text in Persian (Farsi) or another language?"
LR.AG15T99,IRN,2016,Source,Data sources,Source: Labour Force Survey
LR.AG15T99,IRN,2017,Source,Data sources,"UIS based on LFS - Labour Force Survey: ILO Harmonized Microdata, https://ilostat.ilo.org/. Respondents aged 6 years and above were asked to self-assess their literacy status, with the response options Literate or Illiterate."
LR.AG15T99,IRN,2018,Source,Data sources,"UIS based on LFS - Labour Force Survey: ILO Harmonized Microdata, https://ilostat.ilo.org/. Respondents aged 6 years and above were asked to self-assess their literacy status, with the response options Literate or Illiterate."
LR.AG15T99,IRN,2019,Source,Data sources,"UIS based on LFS - Labour Force Survey: ILO Harmonized Microdata, https://ilostat.ilo.org/. Respondents aged 6 years and above were asked to self-assess their literacy status, with the response options Literate or Illiterate."
LR.AG15T99,IRN,2020,Source,Data sources,"UIS based on LFS - Labour Force Survey: ILO Harmonized Microdata, https://ilostat.ilo.org/. Respondents aged 6 years and above were asked to self-assess their literacy status, with the response options Literate or Illiterate."
LR.AG15T99,IRN,2021,Source,Data sources,"UIS based on LFS - Labour Force Survey: ILO Harmonized Microdata, https://ilostat.ilo.org/. Respondents aged 6 years and above were asked to self-assess their literacy status, with the response options Literate or Illiterate."
LR.AG15T99,IRN,2022,Source,Data sources,"UIS based on LFS - Labour Force Survey: ILO Harmonized Microdata, https://ilostat.ilo.org/. Respondents aged 6 years and above were asked to self-assess their literacy status, with the response options Literate or Illiterate."
LR.AG15T99,IRN,2023,Source,Data sources,"UIS based on LFS - Labour Force Survey: ILO Harmonized Microdata, https://ilostat.ilo.org/. Respondents aged 6 years and above were asked to self-assess their literacy status, with the response options Literate or Illiterate."
