source_id,source_name,source_url,event_date,country_codes,actors,event_type,confidence,notes
560:1964,UCDP,https://ucdp.uu.se/downloads/,1964-02-10,ETH,Government of Ethiopia|Government of Somalia,interstate_conflict,,"location=Ethiopia, Somalia; intensity_level=1(minor_conflict); type_of_conflict=2"
560:1977,UCDP,https://ucdp.uu.se/downloads/,1964-02-10,ETH,Government of Ethiopia|Government of Somalia,interstate_conflict,,"location=Ethiopia, Somalia; intensity_level=2(war); type_of_conflict=2"
560:1978,UCDP,https://ucdp.uu.se/downloads/,1964-02-10,ETH,Government of Ethiopia|Government of Somalia,interstate_conflict,,"location=Ethiopia, Somalia; intensity_level=2(war); type_of_conflict=2"
560:1980,UCDP,https://ucdp.uu.se/downloads/,1964-02-10,ETH,Government of Ethiopia|Government of Somalia,interstate_conflict,,"location=Ethiopia, Somalia; intensity_level=1(minor_conflict); type_of_conflict=2"
472:1965,UCDP,https://ucdp.uu.se/downloads/,1965-02-28,ISR,Government of Israel|PLO,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
472:1966,UCDP,https://ucdp.uu.se/downloads/,1965-02-28,ISR,Government of Israel|PLO,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
472:1967,UCDP,https://ucdp.uu.se/downloads/,1965-02-28,ISR,Government of Israel|PLO,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
472:1968,UCDP,https://ucdp.uu.se/downloads/,1965-02-28,ISR,Government of Israel|PLO,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
472:1969,UCDP,https://ucdp.uu.se/downloads/,1965-02-28,ISR,Government of Israel|PLO,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
472:1970,UCDP,https://ucdp.uu.se/downloads/,1965-02-28,ISR,Government of Israel|PLO,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
472:1971,UCDP,https://ucdp.uu.se/downloads/,1965-02-28,ISR,Government of Israel|PLO,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
472:1972,UCDP,https://ucdp.uu.se/downloads/,1965-02-28,ISR,Government of Israel|PLO,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
472:1973,UCDP,https://ucdp.uu.se/downloads/,1965-02-28,ISR,Government of Israel|PLO,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
472:1974,UCDP,https://ucdp.uu.se/downloads/,1965-02-28,ISR,Government of Israel|PLO,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
472:1975,UCDP,https://ucdp.uu.se/downloads/,1965-02-28,ISR,Government of Israel|PLO,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
472:1976,UCDP,https://ucdp.uu.se/downloads/,1965-02-28,ISR,Government of Israel|PLO,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
472:1977,UCDP,https://ucdp.uu.se/downloads/,1965-02-28,ISR,Government of Israel|PLO,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
472:1978,UCDP,https://ucdp.uu.se/downloads/,1965-02-28,ISR,Government of Israel|PLO,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
472:1979,UCDP,https://ucdp.uu.se/downloads/,1965-02-28,ISR,Government of Israel|PLO,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
472:1980,UCDP,https://ucdp.uu.se/downloads/,1965-02-28,ISR,Government of Israel|PLO,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
472:1981,UCDP,https://ucdp.uu.se/downloads/,1965-02-28,ISR,Government of Israel|PLO,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
472:1982,UCDP,https://ucdp.uu.se/downloads/,1965-02-28,ISR,Government of Israel|PLO,4,,location=Israel; intensity_level=2(war); type_of_conflict=4
472:1983,UCDP,https://ucdp.uu.se/downloads/,1965-02-28,ISR,Government of Israel|PLO,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
472:1984,UCDP,https://ucdp.uu.se/downloads/,1965-02-28,ISR,Government of Israel|PLO,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
472:1985,UCDP,https://ucdp.uu.se/downloads/,1965-02-28,ISR,Government of Israel|PLO,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
472:1986,UCDP,https://ucdp.uu.se/downloads/,1965-02-28,ISR,Government of Israel|PLO,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
472:1987,UCDP,https://ucdp.uu.se/downloads/,1965-02-28,ISR,Government of Israel|PLO,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
472:1988,UCDP,https://ucdp.uu.se/downloads/,1965-02-28,ISR,Government of Israel|PLO,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
476:1990,UCDP,https://ucdp.uu.se/downloads/,1965-02-28,ISR,Government of Israel|Fatah,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
476:1991,UCDP,https://ucdp.uu.se/downloads/,1965-02-28,ISR,Government of Israel|Fatah,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
476:1992,UCDP,https://ucdp.uu.se/downloads/,1965-02-28,ISR,Government of Israel|Fatah,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
476:2000,UCDP,https://ucdp.uu.se/downloads/,1965-02-28,ISR,Government of Israel|Fatah,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
476:2001,UCDP,https://ucdp.uu.se/downloads/,1965-02-28,ISR,Government of Israel|Fatah,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
476:2002,UCDP,https://ucdp.uu.se/downloads/,1965-02-28,ISR,Government of Israel|Fatah,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
476:2005,UCDP,https://ucdp.uu.se/downloads/,1965-02-28,ISR,Government of Israel|Fatah,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
476:2006,UCDP,https://ucdp.uu.se/downloads/,1965-02-28,ISR,Government of Israel|Fatah,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
476:2007,UCDP,https://ucdp.uu.se/downloads/,1965-02-28,ISR,Government of Israel|Fatah,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
476:2022,UCDP,https://ucdp.uu.se/downloads/,1965-02-28,ISR,Government of Israel|Fatah,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
476:2023,UCDP,https://ucdp.uu.se/downloads/,1965-02-28,ISR,Government of Israel|Fatah,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
476:2024,UCDP,https://ucdp.uu.se/downloads/,1965-02-28,ISR,Government of Israel|Fatah,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
471:1965,UCDP,https://ucdp.uu.se/downloads/,1965-12-31,ISR,Government of Israel|Non PLO groups,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
471:1966,UCDP,https://ucdp.uu.se/downloads/,1965-12-31,ISR,Government of Israel|Non PLO groups,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
471:1967,UCDP,https://ucdp.uu.se/downloads/,1965-12-31,ISR,Government of Israel|Non PLO groups,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
471:1968,UCDP,https://ucdp.uu.se/downloads/,1965-12-31,ISR,Government of Israel|Non PLO groups,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
471:1969,UCDP,https://ucdp.uu.se/downloads/,1965-12-31,ISR,Government of Israel|Non PLO groups,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
471:1970,UCDP,https://ucdp.uu.se/downloads/,1965-12-31,ISR,Government of Israel|Non PLO groups,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
471:1971,UCDP,https://ucdp.uu.se/downloads/,1965-12-31,ISR,Government of Israel|Non PLO groups,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
471:1972,UCDP,https://ucdp.uu.se/downloads/,1965-12-31,ISR,Government of Israel|Non PLO groups,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
471:1973,UCDP,https://ucdp.uu.se/downloads/,1965-12-31,ISR,Government of Israel|Non PLO groups,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
633:1965,UCDP,https://ucdp.uu.se/downloads/,1965-12-31,USA,Government of South Vietnam|Government of Vietnam (North Vietnam),interstate_conflict,,"location=South Vietnam, Vietnam (North Vietnam); intensity_level=2(war); type_of_conflict=2"
633:1966,UCDP,https://ucdp.uu.se/downloads/,1965-12-31,USA,Government of South Vietnam|Government of Vietnam (North Vietnam),interstate_conflict,,"location=South Vietnam, Vietnam (North Vietnam); intensity_level=2(war); type_of_conflict=2"
633:1967,UCDP,https://ucdp.uu.se/downloads/,1965-12-31,USA,Government of South Vietnam|Government of Vietnam (North Vietnam),interstate_conflict,,"location=South Vietnam, Vietnam (North Vietnam); intensity_level=2(war); type_of_conflict=2"
633:1968,UCDP,https://ucdp.uu.se/downloads/,1965-12-31,USA,Government of South Vietnam|Government of Vietnam (North Vietnam),interstate_conflict,,"location=South Vietnam, Vietnam (North Vietnam); intensity_level=2(war); type_of_conflict=2"
633:1969,UCDP,https://ucdp.uu.se/downloads/,1965-12-31,USA,Government of South Vietnam|Government of Vietnam (North Vietnam),interstate_conflict,,"location=South Vietnam, Vietnam (North Vietnam); intensity_level=2(war); type_of_conflict=2"
633:1970,UCDP,https://ucdp.uu.se/downloads/,1965-12-31,USA,Government of South Vietnam|Government of Vietnam (North Vietnam),interstate_conflict,,"location=South Vietnam, Vietnam (North Vietnam); intensity_level=2(war); type_of_conflict=2"
633:1971,UCDP,https://ucdp.uu.se/downloads/,1965-12-31,USA,Government of South Vietnam|Government of Vietnam (North Vietnam),interstate_conflict,,"location=South Vietnam, Vietnam (North Vietnam); intensity_level=2(war); type_of_conflict=2"
633:1972,UCDP,https://ucdp.uu.se/downloads/,1965-12-31,USA,Government of South Vietnam|Government of Vietnam (North Vietnam),interstate_conflict,,"location=South Vietnam, Vietnam (North Vietnam); intensity_level=2(war); type_of_conflict=2"
633:1973,UCDP,https://ucdp.uu.se/downloads/,1965-12-31,USA,Government of South Vietnam|Government of Vietnam (North Vietnam),interstate_conflict,,"location=South Vietnam, Vietnam (North Vietnam); intensity_level=2(war); type_of_conflict=2"
638:1966,UCDP,https://ucdp.uu.se/downloads/,1966-09-01,IND,Government of India|MNF,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
638:1967,UCDP,https://ucdp.uu.se/downloads/,1966-09-01,IND,Government of India|MNF,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
638:1968,UCDP,https://ucdp.uu.se/downloads/,1966-09-01,IND,Government of India|MNF,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
644:1970,UCDP,https://ucdp.uu.se/downloads/,1967-04-30,USA,Government of Cambodia (Kampuchea)|KR,4,,location=Cambodia (Kampuchea); intensity_level=2(war); type_of_conflict=4
644:1971,UCDP,https://ucdp.uu.se/downloads/,1967-04-30,USA,Government of Cambodia (Kampuchea)|KR,4,,location=Cambodia (Kampuchea); intensity_level=2(war); type_of_conflict=4
644:1972,UCDP,https://ucdp.uu.se/downloads/,1967-04-30,USA,Government of Cambodia (Kampuchea)|KR,4,,location=Cambodia (Kampuchea); intensity_level=2(war); type_of_conflict=4
644:1973,UCDP,https://ucdp.uu.se/downloads/,1967-04-30,USA,Government of Cambodia (Kampuchea)|KR,4,,location=Cambodia (Kampuchea); intensity_level=2(war); type_of_conflict=4
648:1967,UCDP,https://ucdp.uu.se/downloads/,1967-06-05,ISR,Government of Israel|Government of Jordan,interstate_conflict,,"location=Israel, Jordan; intensity_level=2(war); type_of_conflict=2"
649:1967,UCDP,https://ucdp.uu.se/downloads/,1967-06-05,ISR,Government of Israel|Government of Syria,interstate_conflict,,"location=Israel, Syria; intensity_level=2(war); type_of_conflict=2"
649:1973,UCDP,https://ucdp.uu.se/downloads/,1967-06-05,ISR,Government of Israel|Government of Syria,interstate_conflict,,"location=Israel, Syria; intensity_level=2(war); type_of_conflict=2"
698:1973,UCDP,https://ucdp.uu.se/downloads/,1968-10-31,IRN,Government of Oman|PFLO,4,,location=Oman; intensity_level=1(minor_conflict); type_of_conflict=4
698:1974,UCDP,https://ucdp.uu.se/downloads/,1968-10-31,IRN,Government of Oman|PFLO,4,,location=Oman; intensity_level=1(minor_conflict); type_of_conflict=4
698:1975,UCDP,https://ucdp.uu.se/downloads/,1968-10-31,IRN,Government of Oman|PFLO,4,,location=Oman; intensity_level=1(minor_conflict); type_of_conflict=4
651:1969,UCDP,https://ucdp.uu.se/downloads/,1969-02-28,CHN,Government of China|Government of Myanmar (Burma),interstate_conflict,,"location=China, Myanmar (Burma); intensity_level=1(minor_conflict); type_of_conflict=2"
450:1969,UCDP,https://ucdp.uu.se/downloads/,1969-05-27,IND,Government of India|CPI-ML,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
450:1970,UCDP,https://ucdp.uu.se/downloads/,1969-05-27,IND,Government of India|CPI-ML,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
